time	obs_wavelength	flux	instrument	integration	time_unit	wavelength_unit	flux_unit	redshift	dtime	rest_wavelength	integration_unit	reference	date	date_unit	time_frame	sky_flux
4.57465	4719.2	1.006230e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4603.199375731565	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3161.77
4.57465	4728.4	1.028740e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4612.173234490831	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3157.17
4.57465	4737.6	1.047450e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4621.147093250099	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3119.19
4.57465	4746.8	1.033570e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4630.120952009364	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3179.37
4.57465	4756.0	9.473170e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4639.094810768631	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3145.8
4.57465	4765.2	1.079360e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4648.068669527897	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3171.29
4.57465	4774.4	1.009370e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4657.042528287164	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3176.05
4.57465	4783.6	1.009540e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4666.016387046431	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3290.9
4.57465	4792.8	1.006800e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4674.990245805697	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3206.34
4.57465	4802.0	1.055030e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4683.964104564963	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3321.25
4.57465	4811.2	1.076750e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4692.93796332423	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3340.85
4.57465	4820.4	9.829650e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4701.911822083496	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3340.37
4.57465	4829.6	1.116150e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4710.885680842764	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3311.79
4.57465	4838.8	1.101430e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4719.859539602029	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3291.16
4.57465	4848.0	1.100350e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4728.833398361296	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3195.02
4.57465	4857.2	1.105180e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4737.807257120562	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2873.46
4.57465	4866.4	1.181780e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4746.781115879829	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2826.65
4.57465	4875.6	1.123260e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4755.754974639096	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3039.94
4.57465	4884.8	1.078610e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4764.728833398362	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3114.25
4.57465	4894.0	1.178130e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4773.702692157628	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3183.36
4.57465	4903.2	1.119050e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4782.676550916895	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3244.14
4.57465	4912.4	1.122900e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4791.650409676161	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3138.32
4.57465	4921.6	1.165110e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4800.624268435428	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3120.37
4.57465	4930.8	1.181820e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4809.598127194695	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3148.03
4.57465	4940.0	1.145190e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4818.57198595396	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3233.29
4.57465	4949.2	1.141750e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4827.545844713227	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3254.22
4.57465	4958.4	1.084850e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4836.519703472493	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3249.14
4.57465	4967.6	1.213220e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4845.493562231761	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3221.66
4.57465	4976.8	1.261660e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4854.467420991027	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3203.06
4.57465	4986.0	1.295420e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4863.441279750293	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3166.24
4.57465	4995.2	1.176140e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4872.415138509559	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3184.14
4.57465	5004.4	1.206760e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4881.388997268826	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3109.7
4.57465	5013.6	1.185380e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4890.362856028093	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3011.85
4.57465	5022.8	1.220380e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4899.33671478736	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3087.87
4.57465	5032.0	1.175510e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4908.310573546625	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3107.04
4.57465	5041.2	1.221380e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4917.284432305892	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3094.16
4.57465	5050.4	1.194680e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4926.258291065158	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3146.27
4.57465	5059.6	1.266590e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4935.2321498244255	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3166.07
4.57465	5068.8	1.186510e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4944.206008583692	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3194.94
4.57465	5078.0	1.400300e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4953.179867342959	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3167.64
4.57465	5087.2	1.517770e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4962.153726102224	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3203.08
4.57465	5096.4	1.297490e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4971.1275848614905	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3207.93
4.57465	5105.6	1.270370e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4980.101443620758	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3172.7
4.57465	5114.8	1.255320e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4989.075302380024	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3210.89
4.57465	5124.0	1.542260e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	4998.049161139291	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3166.0
4.57465	5133.2	2.038270e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5007.023019898556	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3141.61
4.57465	5142.4	1.646960e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5015.996878657823	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3130.06
4.57465	5151.6	1.195430e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5024.97073741709	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3089.14
4.57465	5160.8	1.245740e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5033.944596176357	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3008.5
4.57465	5170.0	1.163060e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5042.918454935623	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2883.39
4.57465	5179.2	1.226410e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5051.892313694889	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2797.79
4.57465	5188.4	1.201440e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5060.866172454155	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2959.37
4.57465	5197.6	1.170260e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5069.840031213423	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3101.08
4.57465	5206.8	1.104240e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5078.813889972689	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3163.08
4.57465	5216.0	1.147850e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5087.787748731956	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3188.77
4.57465	5225.2	1.131440e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5096.761607491221	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3125.15
4.57465	5234.4	1.112260e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5105.735466250488	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3154.56
4.57465	5243.6	1.191320e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5114.709325009755	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3202.46
4.57465	5252.8	1.139400e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5123.6831837690215	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3254.73
4.57465	5262.0	1.072630e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5132.657042528288	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3019.89
4.57465	5271.2	1.150640e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5141.6309012875545	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2903.03
4.57465	5280.4	1.127450e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5150.60476004682	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3057.41
4.57465	5289.6	1.111150e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5159.578618806087	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3152.82
4.57465	5298.8	1.086370e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5168.552477565354	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3206.88
4.57465	5308.0	1.044240e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5177.52633632462	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3193.38
4.57465	5317.2	1.042740e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5186.500195083887	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3247.16
4.57465	5326.4	1.066030e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5195.474053843152	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3071.54
4.57465	5335.6	9.898420e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5204.44791260242	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3101.47
4.57465	5344.8	1.092230e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5213.421771361686	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3124.0
4.57465	5354.0	1.060370e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5222.395630120953	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3205.32
4.57465	5363.2	1.007390e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5231.369488880219	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3167.34
4.57465	5372.4	1.014800e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5240.343347639485	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3064.59
4.57465	5381.6	9.895340e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5249.317206398752	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3179.35
4.57465	5390.8	1.001430e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5258.291065158019	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3064.89
4.57465	5400.0	1.043510e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5267.264923917285	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2961.54
4.57465	5409.2	1.039080e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5276.238782676552	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2957.7
4.57465	5418.4	1.055110e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5285.212641435817	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2996.74
4.57465	5427.6	1.003700e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5294.186500195085	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3025.58
4.57465	5436.8	9.457150e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5303.160358954351	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3029.01
4.57465	5446.0	9.454770e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5312.1342177136175	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3049.28
4.57465	5455.2	9.911350e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5321.108076472884	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3064.29
4.57465	5464.4	1.035350e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5330.081935232151	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3015.82
4.57465	5473.6	9.998300e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5339.055793991417	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2958.09
4.57465	5482.8	1.004650e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5348.029652750683	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2956.47
4.57465	5492.0	9.231880e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5357.00351150995	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3051.78
4.57465	5501.2	9.785350e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5365.977370269216	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2972.29
4.57465	5510.4	9.205660e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5374.951229028483	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2993.44
4.57465	5519.6	1.020200e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5383.925087787749	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2939.74
4.57465	5528.8	1.022590e+00	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5392.898946547016	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2927.58
4.57465	5538.0	9.962090e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5401.872805306282	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2909.32
4.57465	5547.2	9.737450e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5410.846664065549	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2951.39
4.57465	5556.4	8.902800e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5419.820522824815	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2935.92
4.57465	5565.6	9.629030e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5428.794381584082	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	3228.22
4.57465	5574.8	9.318630e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5437.768240343348	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	5490.91
4.57465	5584.0	8.848950e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5446.742099102615	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	5369.24
4.57465	5593.2	9.053950e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5455.715957861881	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2971.66
4.57465	5602.4	9.815090e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5464.689816621148	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2736.74
4.57465	5611.6	9.270580e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5473.663675380414	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2702.71
4.57465	5620.8	8.730250e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5482.637534139681	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2733.93
4.57465	5630.0	8.207670e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5491.611392898947	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2740.99
4.57465	5639.2	8.738670e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5500.585251658214	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2682.61
4.57465	5648.4	8.652600e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5509.55911041748	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2667.75
4.57465	5657.6	9.419910e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5518.5329691767465	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2581.59
4.57465	5666.8	8.585390e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5527.506827936013	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2628.86
4.57465	5676.0	8.793660e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5536.48068669528	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2600.28
4.57465	5685.2	8.554630e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5545.454545454546	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2596.32
4.57465	5694.4	8.255070e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5554.428404213812	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2562.82
4.57465	5703.6	8.992120e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5563.40226297308	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2495.34
4.57465	5712.8	8.682250e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5572.376121732345	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2474.11
4.57465	5722.0	8.009270e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5581.349980491612	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2502.14
4.57465	5731.2	8.671180e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5590.323839250878	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2516.54
4.57465	5740.4	8.224460e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5599.297698010145	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2467.83
4.57465	5749.6	7.300510e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5608.271556769412	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2450.88
4.57465	5758.8	6.876540e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5617.245415528678	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2438.98
4.57465	5768.0	7.965170e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5626.219274287944	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2404.81
4.57465	5777.2	8.307640e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5635.193133047211	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2375.04
4.57465	5786.4	8.082170e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5644.166991806477	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2388.81
4.57465	5795.6	7.828410e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5653.140850565745	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2378.35
4.57465	5804.8	8.083620e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5662.11470932501	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2431.15
4.57465	5814.0	7.822640e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5671.088568084277	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2433.58
4.57465	5823.2	7.876730e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5680.062426843543	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2475.65
4.57465	5832.4	8.293680e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5689.03628560281	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2446.2
4.57465	5841.6	7.921410e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5698.010144362077	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2447.97
4.57465	5850.8	8.170340e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5706.984003121343	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2399.96
4.57465	5860.0	8.340690e-01	LT SPRAT ZTF	NaN	days	angstroms	calibrated	0.025235	NaN	5715.957861880609	NaN	https://www.wis-tns.org/object/2020bvc	2020-02-08T05:52:18	utc	observer	2415.9
